"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"12/04/2021","AirNow","550270001","3","4.9","ug/m3 LC","20","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/05/2021","AirNow","550270001","3","6","ug/m3 LC","25","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/06/2021","AirNow","550270001","3","4.1","ug/m3 LC","17","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/07/2021","AirNow","550270001","3","3.9","ug/m3 LC","16","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/08/2021","AirNow","550270001","3","8","ug/m3 LC","33","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/09/2021","AirNow","550270001","3","14.8","ug/m3 LC","57","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/10/2021","AirNow","550270001","3","15.6","ug/m3 LC","58","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/11/2021","AirNow","550270001","3","3.5","ug/m3 LC","15","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/12/2021","AirNow","550270001","3","4.3","ug/m3 LC","18","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/13/2021","AirNow","550270001","3","6.7","ug/m3 LC","28","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/14/2021","AirNow","550270001","3","14.3","ug/m3 LC","56","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/15/2021","AirNow","550270001","3","12.4","ug/m3 LC","52","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/16/2021","AirNow","550270001","3","12.9","ug/m3 LC","53","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/17/2021","AirNow","550270001","3","6.3","ug/m3 LC","26","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/18/2021","AirNow","550270001","3","5","ug/m3 LC","21","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/19/2021","AirNow","550270001","3","8","ug/m3 LC","33","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/20/2021","AirNow","550270001","3","13","ug/m3 LC","53","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/21/2021","AirNow","550270001","3","8.5","ug/m3 LC","35","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/22/2021","AirNow","550270001","3","7.7","ug/m3 LC","32","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/23/2021","AirNow","550270001","3","10.6","ug/m3 LC","44","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/24/2021","AirNow","550270001","3","20.5","ug/m3 LC","69","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/25/2021","AirNow","550270001","3","8.2","ug/m3 LC","34","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/26/2021","AirNow","550270001","3","5.8","ug/m3 LC","24","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/27/2021","AirNow","550270001","3","7.3","ug/m3 LC","30","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/28/2021","AirNow","550270001","3","6.9","ug/m3 LC","29","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/29/2021","AirNow","550270001","3","11.9","ug/m3 LC","50","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/30/2021","AirNow","550270001","3","13.2","ug/m3 LC","53","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"12/31/2021","AirNow","550270001","3","19.4","ug/m3 LC","66","HORICON WILDLIFE AREA","1","100.0000","88101","PM2.5 - Local Conditions","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"01/01/2021","AQS","550350014","3","16.8","ug/m3 LC","61","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/02/2021","AQS","550350014","3","26.5","ug/m3 LC","81","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/03/2021","AQS","550350014","3","13.3","ug/m3 LC","54","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/04/2021","AQS","550350014","3","20.5","ug/m3 LC","69","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/05/2021","AQS","550350014","3","22.7","ug/m3 LC","73","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/06/2021","AQS","550350014","3","22.4","ug/m3 LC","73","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/07/2021","AQS","550350014","3","16.3","ug/m3 LC","60","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/08/2021","AQS","550350014","3","10.1","ug/m3 LC","42","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/09/2021","AQS","550350014","3","15.4","ug/m3 LC","58","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/10/2021","AQS","550350014","3","17.6","ug/m3 LC","63","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/11/2021","AQS","550350014","3","11","ug/m3 LC","46","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/12/2021","AQS","550350014","3","17.8","ug/m3 LC","63","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/13/2021","AQS","550350014","3","17.8","ug/m3 LC","63","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/14/2021","AQS","550350014","3","27.2","ug/m3 LC","83","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/15/2021","AQS","550350014","3","8.1","ug/m3 LC","34","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/16/2021","AQS","550350014","3","2.6","ug/m3 LC","11","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/17/2021","AQS","550350014","3","6.4","ug/m3 LC","27","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/18/2021","AQS","550350014","3","7.2","ug/m3 LC","30","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/19/2021","AQS","550350014","3","6.7","ug/m3 LC","28","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/20/2021","AQS","550350014","3","6.2","ug/m3 LC","26","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/21/2021","AQS","550350014","3","2.8","ug/m3 LC","12","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/22/2021","AQS","550350014","3","3.6","ug/m3 LC","15","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/23/2021","AQS","550350014","3","8","ug/m3 LC","33","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/24/2021","AQS","550350014","3","14","ug/m3 LC","55","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/25/2021","AQS","550350014","3","6.9","ug/m3 LC","29","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/26/2021","AQS","550350014","3","3.5","ug/m3 LC","15","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/27/2021","AQS","550350014","3","6.6","ug/m3 LC","28","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/28/2021","AQS","550350014","3","9.3","ug/m3 LC","39","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/29/2021","AQS","550350014","3","11.1","ug/m3 LC","46","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/30/2021","AQS","550350014","3","13","ug/m3 LC","53","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"01/31/2021","AQS","550350014","3","5.1","ug/m3 LC","21","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/01/2021","AQS","550350014","3","8.5","ug/m3 LC","35","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/02/2021","AQS","550350014","3","9.9","ug/m3 LC","41","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/03/2021","AQS","550350014","3","13.1","ug/m3 LC","53","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/04/2021","AQS","550350014","3","12.9","ug/m3 LC","53","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/05/2021","AQS","550350014","3","5.6","ug/m3 LC","23","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/06/2021","AQS","550350014","3","4.1","ug/m3 LC","17","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/07/2021","AQS","550350014","3","5","ug/m3 LC","21","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/08/2021","AQS","550350014","3","8.1","ug/m3 LC","34","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/09/2021","AQS","550350014","3","9.7","ug/m3 LC","40","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/10/2021","AQS","550350014","3","8.2","ug/m3 LC","34","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/11/2021","AQS","550350014","3","8.5","ug/m3 LC","35","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/12/2021","AQS","550350014","3","6.6","ug/m3 LC","28","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/13/2021","AQS","550350014","3","7.2","ug/m3 LC","30","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/14/2021","AQS","550350014","3","7.7","ug/m3 LC","32","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/15/2021","AQS","550350014","3","12.6","ug/m3 LC","52","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/16/2021","AQS","550350014","3","11.6","ug/m3 LC","48","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/17/2021","AQS","550350014","3","14","ug/m3 LC","55","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/18/2021","AQS","550350014","3","19.9","ug/m3 LC","67","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/19/2021","AQS","550350014","3","39.3","ug/m3 LC","110","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/20/2021","AQS","550350014","3","31.8","ug/m3 LC","92","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/21/2021","AQS","550350014","3","31.3","ug/m3 LC","91","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/22/2021","AQS","550350014","3","20.1","ug/m3 LC","68","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/23/2021","AQS","550350014","3","4.4","ug/m3 LC","18","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/24/2021","AQS","550350014","3","4.1","ug/m3 LC","17","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/25/2021","AQS","550350014","3","11","ug/m3 LC","46","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/26/2021","AQS","550350014","3","11.6","ug/m3 LC","48","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/27/2021","AQS","550350014","3","13.3","ug/m3 LC","54","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"02/28/2021","AQS","550350014","3","11.6","ug/m3 LC","48","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/01/2021","AQS","550350014","3","5.8","ug/m3 LC","24","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/02/2021","AQS","550350014","3","10.3","ug/m3 LC","43","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/03/2021","AQS","550350014","3","10.6","ug/m3 LC","44","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/04/2021","AQS","550350014","3","6.5","ug/m3 LC","27","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/05/2021","AQS","550350014","3","10.7","ug/m3 LC","45","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/06/2021","AQS","550350014","3","8.2","ug/m3 LC","34","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/07/2021","AQS","550350014","3","12.8","ug/m3 LC","52","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/08/2021","AQS","550350014","3","11.8","ug/m3 LC","49","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/09/2021","AQS","550350014","3","17.6","ug/m3 LC","63","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/10/2021","AQS","550350014","3","17.3","ug/m3 LC","62","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/11/2021","AQS","550350014","3","4","ug/m3 LC","17","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/12/2021","AQS","550350014","3","7.2","ug/m3 LC","30","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/13/2021","AQS","550350014","3","9.4","ug/m3 LC","39","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/14/2021","AQS","550350014","3","5.9","ug/m3 LC","25","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/15/2021","AQS","550350014","3","4.6","ug/m3 LC","19","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/16/2021","AQS","550350014","3","9.1","ug/m3 LC","38","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/17/2021","AQS","550350014","3","10.2","ug/m3 LC","43","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/18/2021","AQS","550350014","3","4.1","ug/m3 LC","17","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/19/2021","AQS","550350014","3","6.7","ug/m3 LC","28","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/20/2021","AQS","550350014","3","7.4","ug/m3 LC","31","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/21/2021","AQS","550350014","3","8.6","ug/m3 LC","36","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/22/2021","AQS","550350014","3","7.6","ug/m3 LC","32","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/23/2021","AQS","550350014","3","8.9","ug/m3 LC","37","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/24/2021","AQS","550350014","3","3.4","ug/m3 LC","14","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/25/2021","AQS","550350014","3","3.2","ug/m3 LC","13","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/26/2021","AQS","550350014","3","5.4","ug/m3 LC","23","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/27/2021","AQS","550350014","3","7.5","ug/m3 LC","31","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
"03/28/2021","AQS","550350014","3","4.9","ug/m3 LC","20","EAU CLAIRE - DOT SIGN SHOP","1","100.0000","88101","PM2.5 - Local Conditions","20740","Eau Claire, WI","55","Wisconsin","035","Eau Claire","44.76249","-91.41445"
